"Story","Title","Result","Date","Stability","Duration (s)"
"Agregar dos productos al carrito de compras","Agregar 2 productos al carro de compras","ERROR","2023-10-04T12:21:10.6992414-05:00[America/Bogota]","0.0","42.79"
